file_id	entity	cui	start	end	sentence	CUI	STR	CODE	SAB	is_icd
ES100736	pérdida de fuerza	C0151786	1547	1564	Al cabo de unas 48 horas, al dolor radicular se asoció pérdida de fuerza en ambos MMII, que evolucionó rápidamente a una paraparesia bilateral, conservando únicamente fuerza motora parcial (3/5) en la flexo-extensión de los pies.	C0151786	Debilidad muscular (generalizada)	M62.81	SNOMEDCT2ICD10_SPA	True
ES100736	paraparesia	C0221166	1613	1624	Al cabo de unas 48 horas, al dolor radicular se asoció pérdida de fuerza en ambos MMII, que evolucionó rápidamente a una paraparesia bilateral, conservando únicamente fuerza motora parcial (3/5) en la flexo-extensión de los pies.	C0221166	Paraplejia	G82.2	ICD10CM_SPA	True
ES100736	hematoma	C0018944	1871	1879	Se practicó de urgencia una RM dorsolumbar que mostró una imagen sugestiva de hematoma ventral intradural extraparenquimatoso que comprimía cono medular y cola de caballo desde D12 hasta L4.	C0018944	Hematoma no traumático de tejidos blandos	M79.81	SNOMEDCT2ICD10_SPA	True
ES100736	hematoma	C0018944	2464	2472	La exploración de las zonas laterales demostró la presencia de un gran hematoma ventral contenido también por la membrana aracnoidea.	C0018944	Hematoma no traumático de tejidos blandos	M79.81	SNOMEDCT2ICD10_SPA	True
ES100736	hematoma	C0018944	2882	2890	No se observaron lesiones macroscópicas que pudieran ser el origen del hematoma.	C0018944	Hematoma no traumático de tejidos blandos	M79.81	SNOMEDCT2ICD10_SPA	True
ES100736	dolor radicular	C0278147	3201	3216	El paciente consiguió una recuperación progresiva de la fuerza, pudiendo deambular al cuarto día, sin alteraciones esfinterianas ni dolor radicular y refiriendo solamente un leve acorchamiento residual en miembros inferiores En las semanas sucesivas se continuó con el tratamiento oncológico y el transplante de médula ósea, pero el paciente desarrolló un conjunto de complicaciones sistémicas que ocasionaron finalmente un fracaso multiorgánico y su fallecimiento, transcurrido un mes de la intervención quirúrgica.	C0278147	Radiculopatía, localización no especificada	M54.10	SNOMEDCT2ICD10_SPA	True
ES100736	acorchamiento	C0020580	3248	3261	El paciente consiguió una recuperación progresiva de la fuerza, pudiendo deambular al cuarto día, sin alteraciones esfinterianas ni dolor radicular y refiriendo solamente un leve acorchamiento residual en miembros inferiores En las semanas sucesivas se continuó con el tratamiento oncológico y el transplante de médula ósea, pero el paciente desarrolló un conjunto de complicaciones sistémicas que ocasionaron finalmente un fracaso multiorgánico y su fallecimiento, transcurrido un mes de la intervención quirúrgica.	C0020580	Hipoestesia cutánea	R20.1	SNOMEDCT2ICD10_SPA	True
ES100737	cefalea	C0018681	205	212	Paciente de 5 años y 7 meses de edad, sin antecedentes personales o familiares de interés, ingresó en nuestro hospital el 12 de junio de 2002 por presentar un cuadro de 10 días de evolución consistente en cefalea de predominio vespertino, al que se añade posteriormente estrabismo convergente del ojo izquierdo y diplopia.	C0018681	Cefalea, no especificada	R51.9	ICD10CM_SPA	True
ES100737	estrabismo convergente	C0014877	270	292	Paciente de 5 años y 7 meses de edad, sin antecedentes personales o familiares de interés, ingresó en nuestro hospital el 12 de junio de 2002 por presentar un cuadro de 10 días de evolución consistente en cefalea de predominio vespertino, al que se añade posteriormente estrabismo convergente del ojo izquierdo y diplopia.	C0014877	Esotropía no especificada	H50.00	ICD10CM_SPA	True
ES100737	diplopia	C0012569	313	321	Paciente de 5 años y 7 meses de edad, sin antecedentes personales o familiares de interés, ingresó en nuestro hospital el 12 de junio de 2002 por presentar un cuadro de 10 días de evolución consistente en cefalea de predominio vespertino, al que se añade posteriormente estrabismo convergente del ojo izquierdo y diplopia.	C0012569	Diplopía	H53.2	SNOMEDCT2ICD10_SPA	True
ES100737	estrabismo convergente	C0014877	449	471	En la exploración neurológica nos encontramos con una niña despierta, colaboradora y conectada ambientalmente, que presentaba estrabismo convergente de ojo izquierdo con motilidad ocular conservada y nistagmo horizontal a la mirada forzada hacia la derecha.	C0014877	Esotropía no especificada	H50.00	ICD10CM_SPA	True
ES100737	nistagmo horizontal	C0271385	523	542	En la exploración neurológica nos encontramos con una niña despierta, colaboradora y conectada ambientalmente, que presentaba estrabismo convergente de ojo izquierdo con motilidad ocular conservada y nistagmo horizontal a la mirada forzada hacia la derecha.	C0271385	Otras formas de nistagmo	H55.09	SNOMEDCT2ICD10_SPA	True
ES100737	masa	C0577559	697	701	La TAC y RM de cráneo mostraron una masa bien delimitada localizada en el interior del ventrículo lateral derecho a nivel del atrio y asta temporal, de densidad homogénea y de 6 por 2,5 cms, con importante edema perilesional y que mostraba intensa captación tras la administración de contraste intravenoso.	C0577559	Tumefacción, masa y bulto localizados, no especificados	R22.9	SNOMEDCT2ICD10_SPA	True
ES100737	edema	C0013604	867	872	La TAC y RM de cráneo mostraron una masa bien delimitada localizada en el interior del ventrículo lateral derecho a nivel del atrio y asta temporal, de densidad homogénea y de 6 por 2,5 cms, con importante edema perilesional y que mostraba intensa captación tras la administración de contraste intravenoso.	C0013604	Edema, no especificado	R60.9	ICD10CM_SPA	True
ES100737	tumoración	C0577559	1124	1134	La paciente fue intervenida mediante abordaje trans-temporal a través de la circunvolución temporal media con extirpación macroscópicamente completa de la tumoración.	C0577559	Tumefacción, masa y bulto localizados, no especificados	R22.9	SNOMEDCT2ICD10_SPA	True
ES100737	tumor	C0027651	1305	1310	El estudio histopatológico evidenció una proliferación neoplásica meningotelial con patrón predominantemente meningoteliomatoso y elevada celularidad, tipificándose el tumor como meningioma atípico.	C0027651	Neoplasias de comportamiento no especificado	D49	ICD10CM_SPA	True
ES100737	tumor	C0027651	1649	1654	La actividad del anticuerpo Ki-67, medida de forma aleatoria en la totalidad del tumor, oscilaba en torno al 18-20%.	C0027651	Neoplasias de comportamiento no especificado	D49	ICD10CM_SPA	True
ES100737	estrabismo convergente	C0014877	1826	1848	La evolución clínica de la niña fue favorable, siendo dada de alta hospitalaria a los diez días de la intervención quirúrgica con un mínimo estrabismo convergente de ojo derecho.	C0014877	Esotropía no especificada	H50.00	ICD10CM_SPA	True
ES100737	signos	C0311392	2011	2017	A pesar de no haber sido sometida a tratamientos complementarios, en la actualidad, la paciente se encuentra asintomática y no se han evidenciado signos de recidiva en los estudios de imagen de control.	C0311392	Otros síntomas y signos generales	R68.89	SNOMEDCT2ICD10_SPA	True
ES100760	LMC	C0023473	51	54	Mujer de 60 años diagnosticada en enero de 2010 de LMC BCR-ABL positivo.	C0023473	Otros tipos de leucemia mieloide, sin haber alcanzado remisión	C92.Z0	SNOMEDCT2ICD10_SPA	True
ES100760	cansancio	C0015672	205	214	Desde el diagnóstico hasta abril de 2011 recibió tratamiento con imatinib 400mg/día con aceptable tolerancia (síntomas moderados de cansancio, dolor, quemazón e hinchazón en piernas, edemas en párpados y aparición de lesiones blanquecinas en lecho ungueal) y respuesta hematológica muy rápida observándose normalización del hemograma en una semana.	C0015672	Otros tipos de fatiga	R53.83	ICD10CM_SPA	True
ES100760	dolor	C0030193	216	221	Desde el diagnóstico hasta abril de 2011 recibió tratamiento con imatinib 400mg/día con aceptable tolerancia (síntomas moderados de cansancio, dolor, quemazón e hinchazón en piernas, edemas en párpados y aparición de lesiones blanquecinas en lecho ungueal) y respuesta hematológica muy rápida observándose normalización del hemograma en una semana.	C0030193	Dolor, no especificado	R52	ICD10CM_SPA	True
ES100760	quemazón	C0085624	223	231	Desde el diagnóstico hasta abril de 2011 recibió tratamiento con imatinib 400mg/día con aceptable tolerancia (síntomas moderados de cansancio, dolor, quemazón e hinchazón en piernas, edemas en párpados y aparición de lesiones blanquecinas en lecho ungueal) y respuesta hematológica muy rápida observándose normalización del hemograma en una semana.	C0085624	Otras alteraciones de la sensibilidad cutánea	R20.8	SNOMEDCT2ICD10_SPA	True
ES100760	hinchazón	C0038999	234	243	Desde el diagnóstico hasta abril de 2011 recibió tratamiento con imatinib 400mg/día con aceptable tolerancia (síntomas moderados de cansancio, dolor, quemazón e hinchazón en piernas, edemas en párpados y aparición de lesiones blanquecinas en lecho ungueal) y respuesta hematológica muy rápida observándose normalización del hemograma en una semana.	C0038999	Edema, no especificado	R60.9	SNOMEDCT2ICD10_SPA	True
ES100760	edemas	C0013604	256	262	Desde el diagnóstico hasta abril de 2011 recibió tratamiento con imatinib 400mg/día con aceptable tolerancia (síntomas moderados de cansancio, dolor, quemazón e hinchazón en piernas, edemas en párpados y aparición de lesiones blanquecinas en lecho ungueal) y respuesta hematológica muy rápida observándose normalización del hemograma en una semana.	C0013604	Edema, no especificado	R60.9	ICD10CM_SPA	True
ES100760	astenia	C0004093	870	877	La paciente presentó buena tolerancia clínica durante el tratamiento con dasatinib, excepto por la aparición de un cuadro de tos persistente y astenia, alcanzando respuesta molecular mayor.	C0004093	Astenia	R53.1	ICD10CM_SPA	True
ES100760	pancitopenia	C0030312	979	991	Durante el tratamiento con dasatinib, la paciente desarrolló pancitopenia con infiltración blástica de la MO, realizándose el diagnóstico de crisis blástica linfoide y detectándose la mutación T315I en el dominio ABL cinasa.	C0030312	Otra pancitopenia	D61.818	SNOMEDCT2ICD10_SPA	True
ES100760	crisis	C0231224	1059	1065	Durante el tratamiento con dasatinib, la paciente desarrolló pancitopenia con infiltración blástica de la MO, realizándose el diagnóstico de crisis blástica linfoide y detectándose la mutación T315I en el dominio ABL cinasa.	C0231224	Otros síntomas y signos generales	R68.89	SNOMEDCT2ICD10_SPA	True
ES100760	crisis	C0231224	1197	1203	Una vez alcanzada remisión morfológica del cuadro de crisis blástica tras la administración de quimioterapia de inducción con vincristina, daunorrubicina, esteroides y profilaxis intratecal y dada la exposición previa a imatinib y dasatinib, el Servicio de Hematología decide iniciar tratamiento con ponatinib en septiembre de 2012.	C0231224	Otros síntomas y signos generales	R68.89	SNOMEDCT2ICD10_SPA	True
ES100760	dolor osteomuscular	C0026858	1614	1633	Inicialmente la dosis administrada fue de 45mg día, que tuvo que ser disminuida a 30mg al día por intolerancia clínica, fundamentalmente dolor osteomuscular, astenia y elevación de tensión arterial, que obligó al ajuste del tratamiento antihipertensivo.	C0026858	Mialgia, localización no especificada	M79.10	SNOMEDCT2ICD10_SPA	True
ES100760	astenia	C0004093	1635	1642	Inicialmente la dosis administrada fue de 45mg día, que tuvo que ser disminuida a 30mg al día por intolerancia clínica, fundamentalmente dolor osteomuscular, astenia y elevación de tensión arterial, que obligó al ajuste del tratamiento antihipertensivo.	C0004093	Astenia	R53.1	ICD10CM_SPA	True
ES100760	elevación de tensión arterial	C0497247	1645	1674	Inicialmente la dosis administrada fue de 45mg día, que tuvo que ser disminuida a 30mg al día por intolerancia clínica, fundamentalmente dolor osteomuscular, astenia y elevación de tensión arterial, que obligó al ajuste del tratamiento antihipertensivo.	C0497247	Medida de presión arterial elevada, sin diagnóstico de hipertensión	R03.0	SNOMEDCT2ICD10_SPA	True
ES100775	fiebre	C0015967	48	54	Mujer, de trece años, que presenta un cuadro de fiebre de 12 días de evolución acompañado de adenopatía axilar izquierda.	C0015967	Fiebre, no especificada	R50.9	ICD10CM_SPA	True
ES100775	adenopatía axilar	C0578735	93	110	Mujer, de trece años, que presenta un cuadro de fiebre de 12 días de evolución acompañado de adenopatía axilar izquierda.	C0578735	Adenomegalia localizada	R59.0	SNOMEDCT2ICD10_SPA	True
ES100775	fiebre	C0015967	393	399	Ante la persistencia de la fiebre y la presencia de la adenopatía se sospecha Enfermedad por Arañazo de Gato, se realiza serología a Bartonella henselae y se inicia tratamiento con rifampicina, desapareciendo la fiebre después de 3 días de iniciado el tratamiento.	C0015967	Fiebre, no especificada	R50.9	ICD10CM_SPA	True
ES100775	adenopatía	C0497156	421	431	Ante la persistencia de la fiebre y la presencia de la adenopatía se sospecha Enfermedad por Arañazo de Gato, se realiza serología a Bartonella henselae y se inicia tratamiento con rifampicina, desapareciendo la fiebre después de 3 días de iniciado el tratamiento.	C0497156	Adenomegalia generalizada	R59.1	ICD10CM_SPA	True
ES100775	Enfermedad por Arañazo de Gato	C0007361	444	474	Ante la persistencia de la fiebre y la presencia de la adenopatía se sospecha Enfermedad por Arañazo de Gato, se realiza serología a Bartonella henselae y se inicia tratamiento con rifampicina, desapareciendo la fiebre después de 3 días de iniciado el tratamiento.	C0007361	Enfermedad por arañazo de gato	A28.1	ICD10CM_SPA	True
ES100775	fiebre	C0015967	578	584	Ante la persistencia de la fiebre y la presencia de la adenopatía se sospecha Enfermedad por Arañazo de Gato, se realiza serología a Bartonella henselae y se inicia tratamiento con rifampicina, desapareciendo la fiebre después de 3 días de iniciado el tratamiento.	C0015967	Fiebre, no especificada	R50.9	ICD10CM_SPA	True
ES100778	DM tipo II	C0011860	61	71	Se trata de una mujer de 75 años de edad con antecedentes de DM tipo II a tratamiento con insulina con complicaciones crónicas como polineuropatía, HTA en tratamiento y obesa, que se programa para cirugía de PTR (prótesis total de rodilla).	C0011860	Diabetes mellitus tipo 2 sin complicaciones	E11.9	SNOMEDCT2ICD10_SPA	True
ES100778	polineuropatía	C0152025	132	146	Se trata de una mujer de 75 años de edad con antecedentes de DM tipo II a tratamiento con insulina con complicaciones crónicas como polineuropatía, HTA en tratamiento y obesa, que se programa para cirugía de PTR (prótesis total de rodilla).	C0152025	Polineuropatía, no especificada	G62.9	ICD10CM_SPA	True
ES100778	HTA	C0020538	148	151	Se trata de una mujer de 75 años de edad con antecedentes de DM tipo II a tratamiento con insulina con complicaciones crónicas como polineuropatía, HTA en tratamiento y obesa, que se programa para cirugía de PTR (prótesis total de rodilla).	C0020538	Hipertensión esencial (primaria)	I10	ICD10CM_SPA	True
ES100778	obesa	C0028754	169	174	Se trata de una mujer de 75 años de edad con antecedentes de DM tipo II a tratamiento con insulina con complicaciones crónicas como polineuropatía, HTA en tratamiento y obesa, que se programa para cirugía de PTR (prótesis total de rodilla).	C0028754	Obesidad, no especificada	E66.9	ICD10CM_SPA	True
ES100778	depresión respiratoria	C0235063	1168	1190	La paciente está consciente y orientada con excelente analgesia, sin datos de depresión respiratoria, alteraciones neurológicas, ni otros efectos secundarios.	C0235063	Otras alteraciones de la respiración	R06.89	SNOMEDCT2ICD10_SPA	True
ES100778	efectos secundarios	C0041755	1228	1247	La paciente está consciente y orientada con excelente analgesia, sin datos de depresión respiratoria, alteraciones neurológicas, ni otros efectos secundarios.	C0041755	Efecto adverso no especificado de fármaco o medicamento	T88.7	ICD10CM_SPA	True
ES100778	efecto secundario	C0041755	1481	1498	Se retira dicha PCA y el catéter y se procede al ingreso en la Unidad de Reanimación para control y seguimiento, donde la paciente no presentó ningún efecto secundario y se mantuvo estable en todo momento, con lo que 24 h más tarde es dada de alta a planta y a las 2 semanas es dada de alta a su domicilio, previa revisión por el anestesiólogo.	C0041755	Efecto adverso no especificado de fármaco o medicamento	T88.7	ICD10CM_SPA	True
ES100789	dolor	C0030193	54	59	Paciente mujer de 68 años, que acude a la clínica del dolor remitida por su médico de cabecera, diagnosticada de espondiloartrosis grave, sobre todo a expensas de columna vertebral lumbar.	C0030193	Dolor, no especificado	R52	ICD10CM_SPA	True
ES100789	espondiloartrosis	C0949691	113	130	Paciente mujer de 68 años, que acude a la clínica del dolor remitida por su médico de cabecera, diagnosticada de espondiloartrosis grave, sobre todo a expensas de columna vertebral lumbar.	C0949691	Dorsopatía no especificada	M53.9	SNOMEDCT2ICD10_SPA	True
ES100789	dolor	C0030193	305	310	Tiene pautado por su médico fentanilo transdérmico genérico de 25 μg/h desde hace 2 semanas, con regular control de dolor (EVA, 7-8).Tras estudio de la paciente, se plantea el intercambio de fentanilo genérico por Durogesic® Matrix 25 μg/h.	C0030193	Dolor, no especificado	R52	ICD10CM_SPA	True
ES100789	dolor	C0030193	485	490	A las 2 semanas la paciente presenta mejor control del dolor (EVA, 3-4), precisando aisladamente como rescate paracetamol 1 g.	C0030193	Dolor, no especificado	R52	ICD10CM_SPA	True
ES100789	dolor	C0030193	638	643	A los 3 meses continúa con Durogesic® Matrix 25 μg/h, con aceptable con-trol del dolor(EVA, 3), y esporádicamente, como rescate, paracetamol 1 g.	C0030193	Dolor, no especificado	R52	ICD10CM_SPA	True
ES100797	lumbociatalgia	C0452160	180	194	Varón de 37 años de 176 cm de estatura y 118kg de peso, entre sus antecedentes quirúrgicos destacaba el estar intervenido hace 2 años de artrodesis L4-L5, debido a persistencia de lumbociatalgia hace un año se reintervino con retirada de material de osteosíntesis y relleno con injerto de cresta ilíaca, persistiendo con la sintomatología.	C0452160	Lumbago con ciática, lado no especificado	M54.40	SNOMEDCT2ICD10_SPA	True
ES100797	dolor	C0030193	425	430	Pese a mantener tratamiento con tramadol y pregabalina presentaba una intensidad del dolor medido en la escala EAV de 8.	C0030193	Dolor, no especificado	R52	ICD10CM_SPA	True
ES100797	lumbociatalgia	C0452160	472	486	Presentaba lumbociatalgia izquierda de predominio nocturno con alteraciones del sueño, junto a disestesias en la zona de la cicatriz, e hipoestesia en la región del nervio fémorocutáneo.	C0452160	Lumbago con ciática, lado no especificado	M54.40	SNOMEDCT2ICD10_SPA	True
ES100797	alteraciones del sueño	C0150079	524	546	Presentaba lumbociatalgia izquierda de predominio nocturno con alteraciones del sueño, junto a disestesias en la zona de la cicatriz, e hipoestesia en la región del nervio fémorocutáneo.	C0150079	Trastornos del sueño, no especificados	G47.9	SNOMEDCT2ICD10_SPA	True
ES100797	disestesias	C0392699	556	567	Presentaba lumbociatalgia izquierda de predominio nocturno con alteraciones del sueño, junto a disestesias en la zona de la cicatriz, e hipoestesia en la región del nervio fémorocutáneo.	C0392699	Otras alteraciones de la sensibilidad cutánea	R20.8	SNOMEDCT2ICD10_SPA	True
ES100797	cicatriz	C2004491	585	593	Presentaba lumbociatalgia izquierda de predominio nocturno con alteraciones del sueño, junto a disestesias en la zona de la cicatriz, e hipoestesia en la región del nervio fémorocutáneo.	C2004491	Afecciones cicatriciales y fibrosis de la piel	L90.5	SNOMEDCT2ICD10_SPA	True
ES100797	hipoestesia	C0020580	597	608	Presentaba lumbociatalgia izquierda de predominio nocturno con alteraciones del sueño, junto a disestesias en la zona de la cicatriz, e hipoestesia en la región del nervio fémorocutáneo.	C0020580	Hipoestesia cutánea	R20.1	SNOMEDCT2ICD10_SPA	True
ES100797	deshidratación	C0011175	769	783	Aportaba una resonancia magnética en la que se aprecian además de cambios postquirúrgicos en la región lumbar posterior, deshidratación discal en L5-S1 y cambios degenerativos artrósicos de las pequeñas articulaciones interapofisarias a nivel de los últimos niveles lumbares, un estudio electroneurofisiológico en el que se observa una alteración en los potenciales evocados somestésicos realizados en el nervio fémorocutáneo lateral izquierdo, compatible con una neuropatía axonal de dicho nervio.	C0011175	Procedimiento radiológico y de radioterapia como causa de reacción anormal del paciente o de complicación posterior, sin mención de evento adverso en el momento del procedimiento	Y84.2	SNOMEDCT2ICD10_SPA	True
ES100797	neuropatía axonal	C0270921	1112	1129	Aportaba una resonancia magnética en la que se aprecian además de cambios postquirúrgicos en la región lumbar posterior, deshidratación discal en L5-S1 y cambios degenerativos artrósicos de las pequeñas articulaciones interapofisarias a nivel de los últimos niveles lumbares, un estudio electroneurofisiológico en el que se observa una alteración en los potenciales evocados somestésicos realizados en el nervio fémorocutáneo lateral izquierdo, compatible con una neuropatía axonal de dicho nervio.	C0270921	Hipopituitarismo	E23.0	SNOMEDCT2ICD10_SPA	True
ES100797	cicatriz	C2004491	1374	1382	En cada sesión en primer lugar se trató la cicatriz disestésica con 6 agujas de acupuntura tipo chino de cabeza redonda (0,2mm×25mm) a ambos lados de la cicatriz, realizando la inserción de modo oblicuo rodeando la cicatriz sin tocarla, manteniéndolas un tiempo de 20min.	C2004491	Afecciones cicatriciales y fibrosis de la piel	L90.5	SNOMEDCT2ICD10_SPA	True
ES100797	cicatriz	C2004491	1484	1492	En cada sesión en primer lugar se trató la cicatriz disestésica con 6 agujas de acupuntura tipo chino de cabeza redonda (0,2mm×25mm) a ambos lados de la cicatriz, realizando la inserción de modo oblicuo rodeando la cicatriz sin tocarla, manteniéndolas un tiempo de 20min.	C2004491	Afecciones cicatriciales y fibrosis de la piel	L90.5	SNOMEDCT2ICD10_SPA	True
ES100797	cicatriz	C2004491	1546	1554	En cada sesión en primer lugar se trató la cicatriz disestésica con 6 agujas de acupuntura tipo chino de cabeza redonda (0,2mm×25mm) a ambos lados de la cicatriz, realizando la inserción de modo oblicuo rodeando la cicatriz sin tocarla, manteniéndolas un tiempo de 20min.	C2004491	Afecciones cicatriciales y fibrosis de la piel	L90.5	SNOMEDCT2ICD10_SPA	True
ES100797	neuralgia	C0027796	1650	1659	"A continuación procedimos al tratamiento de la neuralgia postquirúrgica ubicando agujas de acupuntura tipo chino de cabeza redonda 0,20mm×25mm durante otros 20min combinándolo con moxibustión con puro de Artemisa con técnica de picoteo en los siguientes puntos:
4VG."	C0027796	Neuralgia y neuritis, no especificadas	M79.2	SNOMEDCT2ICD10_SPA	True
ES100803	SDRC en ambas extremidades inferiores	C4543483	60	97	Niña de 13 años de edad cuando se realiza el diagnóstico de SDRC en ambas extremidades inferiores sin traumatismo previo.	C4543483	Síndrome de dolor regional complejo tipo I de extremidad inferior no especificada	G90.529	SNOMEDCT2ICD10_SPA	True
ES100803	traumatismo	C3263723	102	113	Niña de 13 años de edad cuando se realiza el diagnóstico de SDRC en ambas extremidades inferiores sin traumatismo previo.	C3263723	Traumatismo no especificado	T14.9	ICD10CM_SPA	True
ES100803	Dolor	C0030193	148	153	Derivada a la Unidad del Dolor por el Servicio de Traumatología Pediátrica a los cuatro meses del diagnóstico.	C0030193	Dolor, no especificado	R52	ICD10CM_SPA	True
ES100809	alergias medicamentosas	C0013182	65	88	Se presenta el caso de un varón, de 32 años (78 kg, 179 cm), sin alergias medicamentosas, con antecedentes de herniorrafia inguinal y sin ningún tratamiento, militar, que durante su jornada laboral sufrió un aplastamiento tras caída inesperada de una estructura metálica de aproximadamente 1.500 kg.	C0013182	Efecto adverso no especificado de fármaco o medicamento	T88.7	ICD10CM_SPA	True
ES100809	aplastamiento	C0332679	208	221	Se presenta el caso de un varón, de 32 años (78 kg, 179 cm), sin alergias medicamentosas, con antecedentes de herniorrafia inguinal y sin ningún tratamiento, militar, que durante su jornada laboral sufrió un aplastamiento tras caída inesperada de una estructura metálica de aproximadamente 1.500 kg.	C0332679	Otro traumatismo de región corporal no especificada	T14.8	ICD10CM_SPA	True
ES100809	pérdida de consciencia	C0041657	448	470	"Fue evacuado en ambulancia terrestre con capacidad de soporte vital avanzado hasta el Hospital Universitario Central de la Defensa ""Gómez Ulla"" sin pérdida de consciencia y con estabilidad tanto respiratoria como hemodinámica."	C0041657	Coma no especificado	R40.20	ICD10CM_SPA	True
ES100809	contusión pulmonar	C0347625	827	845	En el Servicio de Urgencias se procedió a la valoración secundaria, a la extracción de una muestra sanguínea (destacó CPK 2.295 U/l y mioglobina 469 ng/ml con resto de parámetros de hemograma, bioquímica y hemostasia dentro de la normalidad), a la realización de radiografía de tórax compatible con contusión pulmonar leve sin fracturas costales de pelvis y TAC cervical y abdominopélvico en los que se evidenció fractura de la rama isquiopubiana izquierda sin desplazamiento, diástasis de 10 mm en la porción superior de la articulación sacroiliaca derecha con pequeña avulsión ósea del borde iliaco superomedial, y disminución del grosor de los espacios intersomáticos en L4-L5 y en L5-S1 acompañado de pequeña prominencia discal difusa en L4-L5.	C0347625	Contusión de pulmón no especificado	S27.329	ICD10CM_SPA	True
ES100809	fracturas costales de pelvis	C0149531	855	883	En el Servicio de Urgencias se procedió a la valoración secundaria, a la extracción de una muestra sanguínea (destacó CPK 2.295 U/l y mioglobina 469 ng/ml con resto de parámetros de hemograma, bioquímica y hemostasia dentro de la normalidad), a la realización de radiografía de tórax compatible con contusión pulmonar leve sin fracturas costales de pelvis y TAC cervical y abdominopélvico en los que se evidenció fractura de la rama isquiopubiana izquierda sin desplazamiento, diástasis de 10 mm en la porción superior de la articulación sacroiliaca derecha con pequeña avulsión ósea del borde iliaco superomedial, y disminución del grosor de los espacios intersomáticos en L4-L5 y en L5-S1 acompañado de pequeña prominencia discal difusa en L4-L5.	C0149531	Fractura de partes no especificadas de columna lumbosacra y pelvis	S32.9	ICD10CM_SPA	True
ES100809	fractura	C0016658	941	949	En el Servicio de Urgencias se procedió a la valoración secundaria, a la extracción de una muestra sanguínea (destacó CPK 2.295 U/l y mioglobina 469 ng/ml con resto de parámetros de hemograma, bioquímica y hemostasia dentro de la normalidad), a la realización de radiografía de tórax compatible con contusión pulmonar leve sin fracturas costales de pelvis y TAC cervical y abdominopélvico en los que se evidenció fractura de la rama isquiopubiana izquierda sin desplazamiento, diástasis de 10 mm en la porción superior de la articulación sacroiliaca derecha con pequeña avulsión ósea del borde iliaco superomedial, y disminución del grosor de los espacios intersomáticos en L4-L5 y en L5-S1 acompañado de pequeña prominencia discal difusa en L4-L5.	C0016658	Otro traumatismo de región corporal no especificada	T14.8	ICD10CM_SPA	True
ES100809	signos	C0311392	1570	1576	Siendo diagnosticado como policontusionado, ingresó en la Unidad de Cuidados Intensivos con GCS de 15 puntos, pupilas reactivas simétricas, sin focalidad neurológica, con buena dinámica respiratoria, saturación de oxígeno dentro de la normalidad, perfundido, normotenso y normocárdico, sin signos de irritación peritoneal y ausencia de hematuria macroscópica por lo que a las 24 horas se decidió su alta a sala de hospitalización.	C0311392	Otros síntomas y signos generales	R68.89	SNOMEDCT2ICD10_SPA	True
ES100809	hematuria macroscópica	C0473237	1616	1638	Siendo diagnosticado como policontusionado, ingresó en la Unidad de Cuidados Intensivos con GCS de 15 puntos, pupilas reactivas simétricas, sin focalidad neurológica, con buena dinámica respiratoria, saturación de oxígeno dentro de la normalidad, perfundido, normotenso y normocárdico, sin signos de irritación peritoneal y ausencia de hematuria macroscópica por lo que a las 24 horas se decidió su alta a sala de hospitalización.	C0473237	Hematuria macroscópica	R31.0	ICD10CM_SPA	True
ES100809	hepatopatía aguda tóxica	C0348754	2018	2042	En planta hospitalaria el paciente evolucionó satisfactoriamente siendo reseñable la analítica sanguínea del sexto día de ingreso ya que apareció una elevación de enzimas hepáticas (GOT 134 U/l, GPT 91 U/l, BT 1,2 mg/dl, BD 0,5 mg/dl) que fue diagnosticado por el Servicio de Gastroenterología de probable hepatopatía aguda tóxica sin fallo hepático no acompañado de hepatomegalia ni de ictericia.	C0348754	Hepatopatía tóxica no especificada	K71.9	ICD10CM_SPA	True
ES100809	fallo hepático	C0085605	2047	2061	En planta hospitalaria el paciente evolucionó satisfactoriamente siendo reseñable la analítica sanguínea del sexto día de ingreso ya que apareció una elevación de enzimas hepáticas (GOT 134 U/l, GPT 91 U/l, BT 1,2 mg/dl, BD 0,5 mg/dl) que fue diagnosticado por el Servicio de Gastroenterología de probable hepatopatía aguda tóxica sin fallo hepático no acompañado de hepatomegalia ni de ictericia.	C0085605	Insuficiencia hepática, no especificada	K72.9	ICD10CM_SPA	True
ES100809	hepatomegalia	C0019209	2079	2092	En planta hospitalaria el paciente evolucionó satisfactoriamente siendo reseñable la analítica sanguínea del sexto día de ingreso ya que apareció una elevación de enzimas hepáticas (GOT 134 U/l, GPT 91 U/l, BT 1,2 mg/dl, BD 0,5 mg/dl) que fue diagnosticado por el Servicio de Gastroenterología de probable hepatopatía aguda tóxica sin fallo hepático no acompañado de hepatomegalia ni de ictericia.	C0019209	Hepatomegalia, no clasificada bajo otro concepto	R16.0	ICD10CM_SPA	True
ES100809	ictericia	C0022346	2099	2108	En planta hospitalaria el paciente evolucionó satisfactoriamente siendo reseñable la analítica sanguínea del sexto día de ingreso ya que apareció una elevación de enzimas hepáticas (GOT 134 U/l, GPT 91 U/l, BT 1,2 mg/dl, BD 0,5 mg/dl) que fue diagnosticado por el Servicio de Gastroenterología de probable hepatopatía aguda tóxica sin fallo hepático no acompañado de hepatomegalia ni de ictericia.	C0022346	Ictericia no especificada	R17	ICD10CM_SPA	True
